True_x,Input_y,Predicted_x
131.7647,1280.4889,131.2362518310547
131.7647,1280.4816,131.23367309570312
131.7647,1280.1779,131.1269989013672
131.7647,1280.5146,131.24525451660156
131.7647,1280.4187,131.2115936279297
131.7647,1280.5016,131.24072265625
131.7647,1280.5822,131.26902770996094
131.7647,1280.4781,131.2324676513672
131.7647,1280.4311,131.21595764160156
131.7647,1280.6416,131.28990173339844
131.7647,1280.357,131.18992614746094
131.7647,1280.5537,131.25900268554688
131.7647,1280.3727,131.19541931152344
131.7647,1280.6334,131.2869873046875
131.7647,1280.4406,131.2192840576172
131.7647,1280.4163,131.21075439453125
131.7647,1280.351,131.18780517578125
131.7647,1280.345,131.18569946289062
131.7647,1280.4377,131.21827697753906
131.7647,1280.2037,131.13604736328125
131.7647,1280.405,131.20677185058594
131.7647,1280.4767,131.2319793701172
131.7647,1280.5665,131.2635040283203
131.7647,1280.5839,131.26962280273438
131.7647,1280.4672,131.22862243652344
131.7647,1280.4956,131.2386016845703
131.7647,1280.6977,131.3096160888672
131.7647,1280.5639,131.26258850097656
131.7647,1280.444,131.22048950195312
131.7647,1280.6157,131.28079223632812
131.7647,1280.6749,131.30157470703125
131.7647,1280.3781,131.19732666015625
131.7647,1280.4456,131.22103881835938
131.7647,1280.3746,131.19610595703125
131.7647,1280.3036,131.171142578125
131.7647,1280.4344,131.21710205078125
131.7647,1280.4636,131.22735595703125
131.7647,1280.4084,131.20797729492188
131.7647,1280.504,131.24154663085938
131.7647,1280.4898,131.236572265625
131.7647,1280.5449,131.2559051513672
131.7647,1280.462,131.22679138183594
131.7647,1280.3766,131.19679260253906
131.7647,1280.656,131.29495239257812
131.7647,1280.4029,131.2060546875
131.7647,1280.4046,131.20663452148438
139.2157,1301.0322,138.63223266601562
139.2157,1301.1515,138.6770782470703
139.2157,1301.1081,138.6607208251953
139.2157,1300.9912,138.61679077148438
139.2157,1301.0193,138.6273651123047
139.2157,1300.9628,138.6061248779297
139.2157,1300.9635,138.6063690185547
139.2157,1301.025,138.62950134277344
139.2157,1301.0609,138.64297485351562
139.2157,1301.0243,138.62924194335938
139.2157,1301.0871,138.65283203125
139.2157,1300.9656,138.60716247558594
139.2157,1300.9748,138.61062622070312
139.2157,1301.0957,138.65606689453125
139.2157,1300.946,138.5997772216797
139.2157,1301.0131,138.62501525878906
139.2157,1300.998,138.6193389892578
139.2157,1301.0102,138.62396240234375
139.2157,1300.9412,138.5979766845703
139.2157,1301.1068,138.66024780273438
139.2157,1301.0705,138.6466064453125
139.2157,1301.0751,138.6483154296875
139.2157,1300.9943,138.6179656982422
139.2157,1301.0329,138.63247680664062
139.2157,1301.0963,138.6562957763672
139.2157,1301.0962,138.65628051757812
139.2157,1301.0282,138.63070678710938
139.2157,1300.9369,138.59637451171875
139.2157,1300.9433,138.59878540039062
139.2157,1301.063,138.643798828125
139.2157,1300.8342,138.55776977539062
139.2157,1301.2532,138.7152862548828
139.2157,1301.0089,138.62342834472656
139.2157,1300.893,138.5798797607422
139.2157,1300.9864,138.614990234375
139.2157,1301.0639,138.6441192626953
139.2157,1301.0098,138.62379455566406
139.2157,1301.0136,138.6251983642578
139.2157,1301.2092,138.69874572753906
139.2157,1300.862,138.5682373046875
139.2157,1300.9215,138.590576171875
139.2157,1301.1693,138.68374633789062
139.2157,1301.2679,138.72079467773438
139.2157,1300.9648,138.6068572998047
139.2157,1301.0993,138.6574249267578
139.2157,1301.0763,138.64878845214844
139.2157,1301.0179,138.6268310546875
139.2157,1300.9912,138.61679077148438
139.2157,1301.0659,138.64486694335938
139.2157,1300.9637,138.60646057128906
146.6667,1321.1512,146.19598388671875
146.6667,1321.2016,146.21490478515625
146.6667,1321.272,146.2413787841797
146.6667,1321.2728,146.24168395996094
146.6667,1321.0389,146.1537628173828
146.6667,1321.2375,146.22842407226562
146.6667,1321.2086,146.2175750732422
146.6667,1321.1183,146.18359375
146.6667,1321.1259,146.1864776611328
146.6667,1321.351,146.27108764648438
146.6667,1321.3324,146.26409912109375
146.6667,1321.2034,146.21559143066406
146.6667,1321.1775,146.2058563232422
146.6667,1321.2425,146.23031616210938
146.6667,1321.1602,146.19937133789062
146.6667,1321.2668,146.23944091796875
146.6667,1321.2121,146.21884155273438
146.6667,1321.3073,146.25469970703125
146.6667,1321.1508,146.19583129882812
146.6667,1321.1947,146.2123260498047
146.6667,1321.1644,146.20094299316406
146.6667,1321.1472,146.19448852539062
146.6667,1321.2717,146.24127197265625
146.6667,1321.1412,146.19219970703125
146.6667,1321.3078,146.25485229492188
146.6667,1321.2231,146.2230224609375
146.6667,1321.0609,146.1620330810547
146.6667,1321.0224,146.14756774902344
146.6667,1321.23,146.22560119628906
146.6667,1321.2638,146.23831176757812
146.6667,1321.3166,146.25814819335938
146.6667,1321.2929,146.24923706054688
146.6667,1321.2031,146.2154998779297
146.6667,1321.2729,146.24172973632812
146.6667,1321.2169,146.22068786621094
146.6667,1321.2838,146.24581909179688
146.6667,1321.203,146.2154541015625
146.6667,1321.1709,146.20338439941406
146.6667,1321.2296,146.2254638671875
146.6667,1321.0192,146.14634704589844
146.6667,1321.1002,146.1768035888672
146.6667,1321.1924,146.2114715576172
146.6667,1321.1675,146.20211791992188
146.6667,1321.2393,146.22909545898438
146.6667,1321.242,146.23011779785156
146.6667,1321.0753,146.1674346923828
146.6667,1321.2292,146.2252960205078
146.6667,1321.1747,146.20481872558594
146.6667,1321.0933,146.17420959472656
146.6667,1321.1666,146.2017822265625
154.1176,1341.1012,153.6962127685547
154.1176,1341.0414,153.6737518310547
154.1176,1341.0588,153.68028259277344
154.1176,1340.9663,153.6455078125
154.1176,1340.7839,153.57693481445312
154.1176,1340.9329,153.6329345703125
154.1176,1340.904,153.6220703125
154.1176,1340.9058,153.62274169921875
154.1176,1340.9415,153.63616943359375
154.1176,1340.9097,153.6242218017578
154.1176,1341.0118,153.66261291503906
154.1176,1340.9585,153.64256286621094
154.1176,1340.9429,153.63670349121094
154.1176,1341.0151,153.66383361816406
154.1176,1340.91,153.62432861328125
154.1176,1340.9815,153.65121459960938
154.1176,1340.9946,153.6561279296875
154.1176,1340.9811,153.6510467529297
154.1176,1341.1296,153.70689392089844
154.1176,1340.9392,153.6352996826172
154.1176,1340.8934,153.6180877685547
154.1176,1340.9014,153.62110900878906
154.1176,1341.0715,153.68505859375
154.1176,1341.1574,153.7173614501953
154.1176,1340.9187,153.62762451171875
154.1176,1340.949,153.6389923095703
154.1176,1340.9784,153.65003967285156
154.1176,1340.8993,153.6203155517578
154.1176,1340.95,153.63937377929688
154.1176,1340.9098,153.62423706054688
154.1176,1340.9531,153.64053344726562
154.1176,1341.035,153.67132568359375
154.1176,1341.0163,153.664306640625
154.1176,1340.993,153.65553283691406
154.1176,1341.0294,153.66921997070312
154.1176,1340.8183,153.58985900878906
154.1176,1340.8282,153.59356689453125
154.1176,1340.8652,153.60748291015625
154.1176,1340.7809,153.57579040527344
154.1176,1341.0528,153.67800903320312
154.1176,1341.0113,153.6624298095703
154.1176,1340.8098,153.586669921875
154.1176,1340.9684,153.6462860107422
154.1176,1340.9505,153.63955688476562
154.1176,1340.7666,153.57041931152344
154.1176,1340.9945,153.65609741210938
154.1176,1340.9676,153.64599609375
154.1176,1340.7618,153.56861877441406
154.1176,1340.7853,153.57745361328125
154.1176,1340.8814,153.61358642578125
161.5686,1360.1556,160.8597412109375
161.5686,1360.2506,160.89544677734375
161.5686,1360.1217,160.84701538085938
161.5686,1360.3257,160.9237060546875
161.5686,1360.2406,160.89170837402344
161.5686,1360.336,160.92758178710938
161.5686,1360.2576,160.89810180664062
161.5686,1360.15,160.85763549804688
161.5686,1360.2338,160.88916015625
161.5686,1360.5068,160.99179077148438
161.5686,1360.2996,160.91387939453125
161.5686,1360.3071,160.9167022705078
161.5686,1360.2706,160.90296936035156
161.5686,1360.4671,160.9768524169922
161.5686,1360.3081,160.91708374023438
161.5686,1360.3111,160.918212890625
161.5686,1360.2261,160.88624572753906
161.5686,1360.1635,160.86270141601562
161.5686,1360.2114,160.88070678710938
161.5686,1360.2672,160.90171813964844
161.5686,1360.3224,160.92245483398438
161.5686,1360.3378,160.9282684326172
161.5686,1360.24,160.89149475097656
161.5686,1360.248,160.8944854736328
161.5686,1360.2884,160.90966796875
161.5686,1360.1734,160.866455078125
161.5686,1360.2593,160.89874267578125
161.5686,1360.235,160.88961791992188
161.5686,1360.3687,160.9398651123047
161.5686,1360.2829,160.90762329101562
161.5686,1360.2435,160.892822265625
161.5686,1360.2219,160.88465881347656
161.5686,1360.2339,160.88916015625
161.5686,1360.2552,160.89718627929688
161.5686,1360.2874,160.9093017578125
161.5686,1360.1177,160.84548950195312
161.5686,1360.2994,160.91380310058594
161.5686,1360.3267,160.924072265625
161.5686,1360.1414,160.85440063476562
161.5686,1360.1643,160.863037109375
161.5686,1360.2948,160.91207885742188
161.5686,1360.3799,160.944091796875
161.5686,1360.4121,160.95620727539062
161.5686,1360.1034,160.8401336669922
161.5686,1360.2523,160.89610290527344
161.5686,1360.4756,160.9800567626953
161.5686,1360.3842,160.94569396972656
161.5686,1360.254,160.896728515625
161.5686,1360.3029,160.9151153564453
161.5686,1360.2048,160.87823486328125
169.0196,1379.2191,168.0267333984375
169.0196,1379.1498,168.0006561279297
169.0196,1379.1696,168.00808715820312
169.0196,1379.1491,168.00038146972656
169.0196,1379.2378,168.0337371826172
169.0196,1379.1099,167.98565673828125
169.0196,1379.2969,168.0559539794922
169.0196,1379.1661,168.00677490234375
169.0196,1379.2615,168.04263305664062
169.0196,1379.2329,168.0319061279297
169.0196,1379.1946,168.01751708984375
169.0196,1379.1869,168.0146026611328
169.0196,1379.3115,168.06143188476562
169.0196,1379.1227,167.99044799804688
169.0196,1379.0968,167.98072814941406
169.0196,1379.1669,168.007080078125
169.0196,1379.2033,168.02078247070312
169.0196,1378.931,167.91839599609375
169.0196,1379.1347,167.9949951171875
169.0196,1379.2042,168.0211181640625
169.0196,1379.262,168.04283142089844
169.0196,1379.2396,168.03440856933594
169.0196,1379.2343,168.0324249267578
169.0196,1379.2191,168.0267333984375
169.0196,1379.2097,168.02317810058594
169.0196,1379.0583,167.9662628173828
169.0196,1379.1751,168.01016235351562
169.0196,1379.1717,168.00889587402344
169.0196,1379.2812,168.05003356933594
169.0196,1379.2342,168.03237915039062
169.0196,1379.2295,168.03060913085938
169.0196,1379.2835,168.05093383789062
169.0196,1379.216,168.02554321289062
169.0196,1379.2724,168.04673767089844
169.0196,1379.2236,168.0283966064453
169.0196,1379.0864,167.97683715820312
169.0196,1379.2553,168.0403289794922
169.0196,1379.1526,168.001708984375
169.0196,1379.1062,167.98428344726562
169.0196,1379.1223,167.99032592773438
169.0196,1379.3241,168.06617736816406
169.0196,1379.3281,168.06768798828125
169.0196,1379.1133,167.9869384765625
169.0196,1379.2094,168.02305603027344
169.0196,1379.1491,168.00038146972656
169.0196,1379.0932,167.97938537597656
169.0196,1379.2399,168.03453063964844
169.0196,1379.4017,168.09535217285156
169.0196,1379.2846,168.0513458251953
169.0196,1379.2191,168.0267333984375
176.4706,1397.7738,175.44602966308594
176.4706,1397.7082,175.41786193847656
176.4706,1397.6046,175.37342834472656
176.4706,1397.6545,175.3948211669922
176.4706,1397.5757,175.3610076904297
176.4706,1397.6971,175.41311645507812
176.4706,1397.7433,175.4329376220703
176.4706,1397.6202,175.38011169433594
176.4706,1397.7379,175.43060302734375
176.4706,1397.7278,175.42626953125
176.4706,1397.7996,175.4571075439453
176.4706,1397.7212,175.42344665527344
176.4706,1397.7755,175.44674682617188
176.4706,1397.7933,175.45440673828125
176.4706,1397.7238,175.42457580566406
176.4706,1397.8158,175.4640655517578
176.4706,1397.6524,175.39390563964844
176.4706,1397.7342,175.42904663085938
176.4706,1397.6252,175.3822479248047
176.4706,1397.8565,175.48153686523438
176.4706,1397.7751,175.4465789794922
176.4706,1397.7139,175.42031860351562
176.4706,1397.7745,175.44631958007812
176.4706,1397.7008,175.41470336914062
176.4706,1397.6384,175.38790893554688
176.4706,1397.7314,175.42782592773438
176.4706,1397.6421,175.38949584960938
176.4706,1397.8361,175.47276306152344
176.4706,1397.667,175.40017700195312
176.4706,1397.818,175.46499633789062
176.4706,1397.6635,175.398681640625
176.4706,1397.5493,175.34970092773438
176.4706,1397.6649,175.39930725097656
176.4706,1397.741,175.4319610595703
176.4706,1397.7582,175.43934631347656
176.4706,1397.7309,175.4276123046875
176.4706,1397.853,175.4800262451172
176.4706,1397.9148,175.50653076171875
176.4706,1397.7201,175.4229736328125
176.4706,1397.7372,175.4303436279297
176.4706,1397.7311,175.42770385742188
176.4706,1397.7426,175.4326171875
176.4706,1397.7614,175.4407196044922
176.4706,1397.7666,175.4429473876953
176.4706,1397.7415,175.43215942382812
176.4706,1397.6672,175.4002685546875
176.4706,1397.6073,175.37460327148438
176.4706,1397.7682,175.44363403320312
176.4706,1397.8187,175.46527099609375
176.4706,1397.6349,175.3863983154297
183.9216,1415.8633,183.20912170410156
183.9216,1415.7902,183.177734375
183.9216,1415.8677,183.2110137939453
183.9216,1415.9369,183.24069213867188
183.9216,1415.819,183.19012451171875
183.9216,1415.9355,183.2401123046875
183.9216,1415.7704,183.16928100585938
183.9216,1415.8568,183.2063446044922
183.9216,1415.738,183.15536499023438
183.9216,1415.7301,183.15196228027344
183.9216,1415.7928,183.1788787841797
183.9216,1415.7796,183.17318725585938
183.9216,1415.9424,183.24310302734375
183.9216,1415.8547,183.20542907714844
183.9216,1415.922,183.23431396484375
183.9216,1415.8253,183.1928253173828
183.9216,1415.6694,183.12591552734375
183.9216,1415.884,183.21798706054688
183.9216,1415.8194,183.19027709960938
183.9216,1415.7319,183.15274047851562
183.9216,1415.8604,183.2078857421875
183.9216,1415.8361,183.1974334716797
183.9216,1415.8571,183.2064666748047
183.9216,1415.7341,183.15367126464844
183.9216,1415.8791,183.21591186523438
183.9216,1415.5823,183.0885467529297
183.9216,1415.8009,183.1823272705078
183.9216,1415.8715,183.212646484375
183.9216,1415.8524,183.2044677734375
183.9216,1415.7177,183.14662170410156
183.9216,1415.8052,183.1842041015625
183.9216,1415.8356,183.19725036621094
183.9216,1415.8269,183.19351196289062
183.9216,1415.6435,183.11477661132812
183.9216,1415.8294,183.194580078125
183.9216,1415.9292,183.23741149902344
183.9216,1415.7288,183.15139770507812
183.9216,1415.8485,183.20277404785156
183.9216,1415.9445,183.24395751953125
183.9216,1415.8191,183.19017028808594
183.9216,1415.7746,183.17105102539062
183.9216,1415.9352,183.23997497558594
183.9216,1415.8241,183.19232177734375
183.9216,1415.768,183.16822814941406
183.9216,1415.8343,183.19667053222656
183.9216,1415.8447,183.20114135742188
183.9216,1415.75,183.16049194335938
183.9216,1415.8031,183.18328857421875
183.9216,1415.7136,183.14488220214844
183.9216,1415.7603,183.1649169921875
191.3725,1433.4837,190.77090454101562
191.3725,1433.4828,190.7705078125
191.3725,1433.45,190.75640869140625
191.3725,1433.5582,190.80288696289062
191.3725,1433.545,190.79722595214844
191.3725,1433.5347,190.79281616210938
191.3725,1433.454,190.75814819335938
191.3725,1433.445,190.7543182373047
191.3725,1433.4826,190.7704315185547
191.3725,1433.4498,190.75634765625
191.3725,1433.5239,190.7881622314453
191.3725,1433.413,190.74057006835938
191.3725,1433.4436,190.75369262695312
191.3725,1433.5572,190.80245971679688
191.3725,1433.4676,190.7639923095703
191.3725,1433.4338,190.74951171875
191.3725,1433.3884,190.72999572753906
191.3725,1433.4785,190.7686767578125
191.3725,1433.4343,190.7497100830078
191.3725,1433.4713,190.76556396484375
191.3725,1433.5497,190.79922485351562
191.3725,1433.471,190.7654571533203
191.3725,1433.467,190.76373291015625
191.3725,1433.4723,190.76600646972656
191.3725,1433.5248,190.78855895996094
191.3725,1433.5245,190.7884063720703
191.3725,1433.4105,190.73948669433594
191.3725,1433.5282,190.79000854492188
191.3725,1433.4468,190.75506591796875
191.3725,1433.5977,190.81982421875
191.3725,1433.3915,190.7313232421875
191.3725,1433.4091,190.7388916015625
191.3725,1433.4147,190.74130249023438
191.3725,1433.613,190.8263702392578
191.3725,1433.5815,190.81288146972656
191.3725,1433.3751,190.72430419921875
191.3725,1433.6077,190.82412719726562
191.3725,1433.4617,190.76145935058594
191.3725,1433.5068,190.7808380126953
191.3725,1433.5994,190.820556640625
191.3725,1433.404,190.7366943359375
191.3725,1433.4681,190.7642059326172
191.3725,1433.568,190.80709838867188
191.3725,1433.5826,190.8133544921875
191.3725,1433.5575,190.80258178710938
191.3725,1433.531,190.79119873046875
191.3725,1433.6453,190.84024047851562
191.3725,1433.424,190.7452850341797
191.3725,1433.3304,190.70513916015625
191.3725,1433.5127,190.78334045410156
198.8235,1450.759,198.18460083007812
198.8235,1450.7553,198.18301391601562
198.8235,1450.6744,198.14830017089844
198.8235,1450.7454,198.1787567138672
198.8235,1450.7542,198.18252563476562
198.8235,1450.6998,198.15919494628906
198.8235,1450.8034,198.2036590576172
198.8235,1450.7633,198.18646240234375
198.8235,1450.7572,198.18382263183594
198.8235,1450.7119,198.16439819335938
198.8235,1450.7896,198.19772338867188
198.8235,1450.7326,198.17327880859375
198.8235,1450.7363,198.1748504638672
198.8235,1450.787,198.19662475585938
198.8235,1450.8015,198.20285034179688
198.8235,1450.7633,198.18646240234375
198.8235,1450.7843,198.19544982910156
198.8235,1450.779,198.19320678710938
198.8235,1450.8157,198.2089385986328
198.8235,1450.7689,198.1888427734375
198.8235,1450.7669,198.18798828125
198.8235,1450.6396,198.13333129882812
198.8235,1450.7467,198.17930603027344
198.8235,1450.7824,198.1946258544922
198.8235,1450.7368,198.1750946044922
198.8235,1450.8411,198.21981811523438
198.8235,1450.6375,198.1324462890625
198.8235,1450.8498,198.2235565185547
198.8235,1450.7932,198.1992645263672
198.8235,1450.6747,198.14840698242188
198.8235,1450.7592,198.1846923828125
198.8235,1450.736,198.1747283935547
198.8235,1450.7968,198.20083618164062
198.8235,1450.7137,198.16514587402344
198.8235,1450.9932,198.2851104736328
198.8235,1450.6609,198.14248657226562
198.8235,1450.8127,198.2076416015625
198.8235,1450.7889,198.19741821289062
198.8235,1450.8448,198.22140502929688
198.8235,1450.6754,198.14871215820312
198.8235,1450.8295,198.21484375
198.8235,1450.7453,198.1787109375
198.8235,1450.7681,198.18849182128906
198.8235,1450.6846,198.1526641845703
198.8235,1450.875,198.23439025878906
198.8235,1450.6595,198.1418914794922
198.8235,1450.7662,198.1876678466797
198.8235,1450.6871,198.1537322998047
198.8235,1450.7159,198.16607666015625
198.8235,1450.8557,198.22608947753906
206.2745,1467.662,205.67381286621094
206.2745,1467.535,205.61663818359375
206.2745,1467.7009,205.69134521484375
206.2745,1467.6014,205.6465301513672
206.2745,1467.5788,205.63636779785156
206.2745,1467.623,205.65625
206.2745,1467.5637,205.6295623779297
206.2745,1467.7156,205.6979522705078
206.2745,1467.6603,205.6730499267578
206.2745,1467.4992,205.6005401611328
206.2745,1467.5577,205.62686157226562
206.2745,1467.7135,205.697021484375
206.2745,1467.7639,205.71969604492188
206.2745,1467.6834,205.6834716796875
206.2745,1467.4556,205.58090209960938
206.2745,1467.6755,205.679931640625
206.2745,1467.6247,205.65704345703125
206.2745,1467.7066,205.6938934326172
206.2745,1467.6225,205.65603637695312
206.2745,1467.59,205.6414031982422
206.2745,1467.608,205.6495361328125
206.2745,1467.5373,205.61769104003906
206.2745,1467.5313,205.61497497558594
206.2745,1467.4731,205.58880615234375
206.2745,1467.7202,205.70001220703125
206.2745,1467.6198,205.65481567382812
206.2745,1467.6957,205.68899536132812
206.2745,1467.4351,205.5717010498047
206.2745,1467.5274,205.6132049560547
206.2745,1467.5253,205.61227416992188
206.2745,1467.5961,205.6441650390625
206.2745,1467.5379,205.61795043945312
206.2745,1467.698,205.69003295898438
206.2745,1467.5863,205.6397247314453
206.2745,1467.5192,205.60955810546875
206.2745,1467.6959,205.68907165527344
206.2745,1467.5186,205.6092529296875
206.2745,1467.6329,205.66070556640625
206.2745,1467.6447,205.666015625
206.2745,1467.6827,205.6831512451172
206.2745,1467.5958,205.64401245117188
206.2745,1467.5992,205.6455535888672
206.2745,1467.5803,205.63702392578125
206.2745,1467.5032,205.6023406982422
206.2745,1467.5818,205.63772583007812
206.2745,1467.4915,205.59706115722656
206.2745,1467.6092,205.65005493164062
206.2745,1467.6174,205.6537322998047
206.2745,1467.5156,205.60787963867188
206.2745,1467.5822,205.6378936767578
213.7255,1484.1514,213.09771728515625
213.7255,1484.0194,213.03829956054688
213.7255,1484.1458,213.09523010253906
213.7255,1484.0678,213.06007385253906
213.7255,1484.026,213.041259765625
213.7255,1484.133,213.08944702148438
213.7255,1484.0202,213.03863525390625
213.7255,1484.1106,213.07936096191406
213.7255,1484.1273,213.08688354492188
213.7255,1483.997,213.02821350097656
213.7255,1484.0187,213.03799438476562
213.7255,1484.0827,213.06680297851562
213.7255,1484.0215,213.0392303466797
213.7255,1484.0978,213.0736083984375
213.7255,1484.0391,213.04714965820312
213.7255,1484.0533,213.0535888671875
213.7255,1484.0822,213.0665740966797
213.7255,1484.07,213.06106567382812
213.7255,1483.9158,212.99163818359375
213.7255,1484.1053,213.07696533203125
213.7255,1484.1245,213.08563232421875
213.7255,1484.0656,213.05911254882812
213.7255,1484.0923,213.0711212158203
213.7255,1484.0014,213.0301971435547
213.7255,1484.0173,213.03733825683594
213.7255,1483.8189,212.947998046875
213.7255,1484.1756,213.1085968017578
213.7255,1484.0636,213.05821228027344
213.7255,1483.8336,212.9546356201172
213.7255,1483.9847,213.02267456054688
213.7255,1483.9985,213.02891540527344
213.7255,1484.0717,213.06185913085938
213.7255,1483.9672,213.01483154296875
213.7255,1484.1642,213.10348510742188
213.7255,1484.1064,213.07745361328125
213.7255,1484.0509,213.052490234375
213.7255,1484.1355,213.09056091308594
213.7255,1484.162,213.1024932861328
213.7255,1484.0958,213.0726776123047
213.7255,1483.972,213.01698303222656
213.7255,1483.9531,213.00843811035156
213.7255,1483.8986,212.9839324951172
213.7255,1484.1055,213.0770721435547
213.7255,1483.9668,213.01463317871094
213.7255,1483.9976,213.0284881591797
213.7255,1484.0305,213.04330444335938
213.7255,1484.014,213.035888671875
213.7255,1484.1163,213.08193969726562
213.7255,1484.022,213.03948974609375
213.7255,1484.0882,213.0692901611328
221.1765,1500.0474,220.2544708251953
221.1765,1500.0148,220.2397918701172
221.1765,1500.0649,220.26235961914062
221.1765,1500.0414,220.25173950195312
221.1765,1500.0792,220.26878356933594
221.1765,1500.0532,220.25711059570312
221.1765,1500.1451,220.2984619140625
221.1765,1500.0385,220.25047302246094
221.1765,1500.0978,220.27716064453125
221.1765,1499.976,220.2223358154297
221.1765,1500.0475,220.25453186035156
221.1765,1500.0499,220.25559997558594
221.1765,1499.9632,220.21656799316406
221.1765,1500.1518,220.3014678955078
221.1765,1500.133,220.29299926757812
221.1765,1500.1262,220.28993225097656
221.1765,1500.1512,220.30120849609375
221.1765,1500.078,220.2682342529297
221.1765,1500.1478,220.2996826171875
221.1765,1499.9563,220.21348571777344
221.1765,1500.0651,220.262451171875
221.1765,1500.0475,220.25453186035156
221.1765,1499.9661,220.21786499023438
221.1765,1499.987,220.22727966308594
221.1765,1500.0382,220.2503204345703
221.1765,1500.0462,220.25393676757812
221.1765,1500.0744,220.26661682128906
221.1765,1500.1267,220.29019165039062
221.1765,1500.0071,220.23634338378906
221.1765,1500.0957,220.27621459960938
221.1765,1500.021,220.24258422851562
221.1765,1500.0425,220.25225830078125
221.1765,1499.9991,220.23272705078125
221.1765,1500.0887,220.27305603027344
221.1765,1500.0671,220.2633514404297
221.1765,1500.0625,220.26126098632812
221.1765,1500.0693,220.26434326171875
221.1765,1500.0689,220.26417541503906
221.1765,1500.1017,220.27890014648438
221.1765,1500.0829,220.27047729492188
221.1765,1500.0403,220.25128173828125
221.1765,1500.1305,220.2918701171875
221.1765,1500.0544,220.25762939453125
221.1765,1500.1514,220.30133056640625
221.1765,1500.007,220.23626708984375
221.1765,1500.0677,220.26364135742188
221.1765,1500.1015,220.27883911132812
221.1765,1500.0318,220.24746704101562
221.1765,1500.1089,220.28216552734375
221.1765,1499.9426,220.207275390625
228.6275,1515.6502,227.2792205810547
228.6275,1515.7134,227.30767822265625
228.6275,1515.5637,227.24024963378906
228.6275,1515.6503,227.27928161621094
228.6275,1515.6884,227.29641723632812
228.6275,1515.576,227.24581909179688
228.6275,1515.7512,227.32467651367188
228.6275,1515.6064,227.25949096679688
228.6275,1515.6213,227.26617431640625
228.6275,1515.6222,227.26658630371094
228.6275,1515.5932,227.2535400390625
228.6275,1515.6542,227.28102111816406
228.6275,1515.6859,227.2952880859375
228.6275,1515.7118,227.3069610595703
228.6275,1515.5776,227.2465362548828
228.6275,1515.6155,227.26358032226562
228.6275,1515.6575,227.28250122070312
228.6275,1515.6205,227.2658233642578
228.6275,1515.7117,227.30690002441406
228.6275,1515.6249,227.26783752441406
228.6275,1515.7989,227.34617614746094
228.6275,1515.6037,227.25827026367188
228.6275,1515.5642,227.24049377441406
228.6275,1515.6123,227.26214599609375
228.6275,1515.748,227.32325744628906
228.6275,1515.6103,227.26126098632812
228.6275,1515.6695,227.28790283203125
228.6275,1515.6547,227.28123474121094
228.6275,1515.6399,227.27455139160156
228.6275,1515.7251,227.3129425048828
228.6275,1515.5959,227.2547607421875
228.6275,1515.7064,227.30450439453125
228.6275,1515.6984,227.30091857910156
228.6275,1515.7318,227.31594848632812
228.6275,1515.7406,227.3199005126953
228.6275,1515.598,227.25572204589844
228.6275,1515.6835,227.29420471191406
228.6275,1515.6978,227.30064392089844
228.6275,1515.6017,227.25735473632812
228.6275,1515.6618,227.28443908691406
228.6275,1515.6296,227.2699432373047
228.6275,1515.7115,227.3068084716797
228.6275,1515.7507,227.32444763183594
228.6275,1515.8379,227.3637237548828
228.6275,1515.6571,227.28231811523438
228.6275,1515.647,227.27777099609375
228.6275,1515.6394,227.27435302734375
228.6275,1515.6338,227.27178955078125
228.6275,1515.7263,227.3134765625
228.6275,1515.7066,227.30459594726562
236.0784,1530.861,234.13279724121094
236.0784,1530.8516,234.12765502929688
236.0784,1530.9629,234.18844604492188
236.0784,1530.9028,234.15562438964844
236.0784,1530.761,234.0824432373047
236.0784,1530.9334,234.17233276367188
236.0784,1530.941,234.17648315429688
236.0784,1530.8443,234.12364196777344
236.0784,1530.7954,234.09793090820312
236.0784,1530.8649,234.13491821289062
236.0784,1530.9606,234.18719482421875
236.0784,1530.8368,234.11952209472656
236.0784,1530.9149,234.16220092773438
236.0784,1530.9183,234.1640625
236.0784,1530.8493,234.12640380859375
236.0784,1530.8677,234.13644409179688
236.0784,1530.802,234.10092163085938
236.0784,1530.7634,234.08352661132812
236.0784,1530.8874,234.147216796875
236.0784,1530.9535,234.18331909179688
236.0784,1530.7696,234.0863037109375
236.0784,1530.7987,234.0994110107422
236.0784,1530.8204,234.11058044433594
236.0784,1530.8285,234.1150360107422
236.0784,1530.8214,234.11114501953125
236.0784,1530.8359,234.11904907226562
236.0784,1530.8815,234.14398193359375
236.0784,1530.9017,234.15501403808594
236.0784,1530.8619,234.13327026367188
236.0784,1530.8407,234.12168884277344
236.0784,1530.9492,234.1809539794922
236.0784,1530.8439,234.12344360351562
236.0784,1530.8487,234.1260528564453
236.0784,1530.9361,234.17379760742188
236.0784,1530.9833,234.19956970214844
236.0784,1530.8779,234.14199829101562
236.0784,1530.9086,234.15878295898438
236.0784,1530.825,234.1131134033203
236.0784,1530.7866,234.09397888183594
236.0784,1530.8747,234.14028930664062
236.0784,1530.9321,234.171630859375
236.0784,1530.9219,234.16603088378906
236.0784,1530.8901,234.14866638183594
236.0784,1530.8441,234.12355041503906
236.0784,1530.8918,234.14959716796875
236.0784,1530.9654,234.1898193359375
236.0784,1530.8492,234.1263427734375
236.0784,1530.8732,234.1394500732422
